"CustomerID","Churn"
"Cust3737","Yes"
"Cust3880","Yes"
"Cust2623","Yes"
"Cust4024","No"
"Cust5195","No"
"Cust3799","No"
"Cust2710","No"
"Cust3438","No"
"Cust1685","Yes"
"Cust4163","No"
"Cust6479","No"
"Cust2935","Yes"
"Cust5890","No"
"Cust4466","No"
"Cust5318","No"
"Cust1558","No"
"Cust2067","Yes"
"Cust5125","No"
"Cust2806","No"
"Cust1827","No"
"Cust4231","No"
"Cust2201","No"
"Cust1544","No"
"Cust6314","No"
"Cust4939","No"
"Cust1934","No"
"Cust2182","No"
"Cust3302","No"
"Cust4401","No"
"Cust4778","No"
"Cust3074","No"
"Cust1720","No"
"Cust3325","No"
"Cust5242","No"
"Cust6439","No"
"Cust2350","No"
"Cust4921","Yes"
"Cust3340","No"
"Cust4788","No"
"Cust4985","No"
"Cust3043","Yes"
"Cust1231","Yes"
"Cust5659","No"
"Cust4927","No"
"Cust3175","No"
"Cust2131","Yes"
"Cust4896","No"
"Cust4392","No"
"Cust5194","No"
"Cust4535","No"
"Cust5826","No"
"Cust6487","Yes"
"Cust3164","No"
"Cust2207","No"
"Cust5416","No"
"Cust4799","No"
"Cust5379","No"
"Cust2917","No"
"Cust5118","Yes"
"Cust5032","No"
"Cust5208","No"
"Cust4576","No"
"Cust3922","No"
"Cust1893","Yes"
"Cust2998","No"
"Cust6027","Yes"
"Cust1864","No"
"Cust5979","No"
"Cust6030","No"
"Cust2097","No"
"Cust4364","No"
"Cust5934","No"
"Cust1483","No"
"Cust2183","No"
"Cust3364","No"
"Cust5342","Yes"
"Cust6079","No"
"Cust4987","No"
"Cust3475","No"
"Cust3161","No"
"Cust2663","No"
"Cust3957","Yes"
"Cust3519","No"
"Cust3451","Yes"
"Cust5817","Yes"
"Cust3101","No"
"Cust3929","Yes"
"Cust3316","No"
"Cust4625","No"
"Cust2739","No"
"Cust3534","No"
"Cust1989","Yes"
"Cust5473","No"
"Cust4879","Yes"
"Cust1859","Yes"
"Cust3343","No"
"Cust4287","No"
"Cust4332","No"
"Cust1922","No"
"Cust5548","No"
"Cust2809","No"
"Cust5937","No"
"Cust5905","No"
"Cust2094","No"
"Cust2853","No"
"Cust5104","No"
"Cust4151","Yes"
"Cust4586","No"
"Cust4342","No"
"Cust3996","No"
"Cust4360","No"
"Cust3596","No"
"Cust5346","No"
"Cust4544","Yes"
"Cust5911","No"
"Cust1601","No"
"Cust4133","No"
"Cust2031","No"
"Cust2398","Yes"
"Cust5128","No"
"Cust3674","No"
"Cust4394","Yes"
"Cust3425","No"
"Cust2971","Yes"
"Cust3630","Yes"
"Cust1276","No"
"Cust5072","No"
"Cust5558","No"
"Cust5147","No"
"Cust4704","No"
"Cust1721","Yes"
"Cust1986","No"
"Cust5765","No"
"Cust5832","No"
"Cust4534","No"
"Cust2390","No"
"Cust3707","No"
"Cust5545","No"
"Cust5050","No"
"Cust1699","No"
"Cust2122","No"
"Cust5467","Yes"
"Cust5760","No"
"Cust5256","No"
"Cust3765","No"
"Cust3220","No"
"Cust2993","No"
"Cust4732","Yes"
"Cust6489","No"
"Cust5741","No"
"Cust3533","No"
"Cust1791","Yes"
"Cust2847","No"
"Cust5857","No"
"Cust2124","Yes"
"Cust3422","No"
"Cust1296","No"
"Cust5221","Yes"
"Cust1388","Yes"
"Cust4252","No"
"Cust1206","No"
"Cust2844","No"
"Cust2230","Yes"
"Cust4117","No"
"Cust4665","No"
"Cust4941","Yes"
"Cust3793","Yes"
"Cust2004","No"
"Cust5767","No"
"Cust2602","No"
"Cust5004","No"
"Cust4293","No"
"Cust6245","No"
"Cust2502","No"
"Cust4041","Yes"
"Cust3320","Yes"
"Cust5474","Yes"
"Cust3034","No"
"Cust6021","No"
"Cust3891","No"
"Cust4786","No"
"Cust4216","No"
"Cust1802","No"
"Cust3636","No"
"Cust3240","No"
"Cust1942","No"
"Cust4969","No"
"Cust4471","Yes"
"Cust6008","No"
"Cust4817","No"
"Cust2944","No"
"Cust5381","Yes"
"Cust5939","No"
"Cust1481","Yes"
"Cust3483","No"
"Cust4708","No"
"Cust4588","No"
"Cust4715","No"
"Cust3662","Yes"
"Cust5418","No"
"Cust3734","Yes"
"Cust4587","No"
"Cust3702","No"
"Cust2626","No"
"Cust3551","Yes"
"Cust2276","No"
"Cust1652","No"
"Cust2386","No"
"Cust5657","No"
"Cust4109","No"
"Cust6286","No"
"Cust4309","No"
"Cust1254","No"
"Cust4719","Yes"
"Cust6101","No"
"Cust1861","No"
"Cust3432","Yes"
"Cust4517","Yes"
"Cust2184","No"
"Cust3499","No"
"Cust4069","No"
"Cust1832","Yes"
"Cust1955","Yes"
"Cust5026","No"
"Cust1593","Yes"
"Cust2992","No"
"Cust1398","No"
"Cust2790","Yes"
"Cust6427","No"
"Cust5696","Yes"
"Cust2171","No"
"Cust1713","No"
"Cust5243","No"
"Cust5385","Yes"
"Cust1790","Yes"
"Cust1799","No"
"Cust4556","Yes"
"Cust4769","Yes"
"Cust5090","No"
"Cust5321","No"
"Cust1780","No"
"Cust6202","No"
"Cust2501","No"
"Cust5983","Yes"
"Cust4176","No"
"Cust2834","No"
"Cust2646","No"
"Cust4664","No"
"Cust3936","Yes"
"Cust4498","No"
"Cust3350","No"
"Cust4811","No"
"Cust6389","No"
"Cust2378","No"
"Cust2208","No"
"Cust4680","No"
"Cust5331","No"
"Cust2862","No"
"Cust2890","No"
"Cust1649","Yes"
"Cust5875","No"
"Cust2107","No"
"Cust1325","No"
"Cust5735","No"
"Cust4447","No"
"Cust5368","No"
"Cust1933","No"
"Cust1794","Yes"
"Cust5167","No"
"Cust4661","No"
"Cust4372","Yes"
"Cust3347","Yes"
"Cust4285","No"
"Cust6255","Yes"
"Cust5356","No"
"Cust5287","No"
"Cust3750","No"
"Cust4684","No"
"Cust5120","No"
"Cust1719","No"
"Cust6484","Yes"
"Cust3023","Yes"
"Cust1728","No"
"Cust1697","No"
"Cust5478","No"
"Cust1459","No"
"Cust4470","No"
"Cust2137","No"
"Cust4277","No"
"Cust2096","No"
"Cust3440","No"
"Cust2412","Yes"
"Cust1684","No"
"Cust2407","Yes"
"Cust3042","No"
"Cust1681","No"
"Cust1341","Yes"
"Cust4539","No"
"Cust5479","No"
"Cust2262","No"
"Cust5642","No"
"Cust4518","No"
"Cust4025","No"
"Cust1319","No"
"Cust2146","No"
"Cust5766","Yes"
"Cust2291","Yes"
"Cust2532","No"
"Cust4698","Yes"
"Cust3824","No"
"Cust3959","No"
"Cust2536","Yes"
"Cust1540","No"
"Cust3954","No"
"Cust5902","No"
"Cust6383","No"
"Cust6298","No"
"Cust1431","No"
"Cust2590","Yes"
"Cust4281","No"
"Cust1216","No"
"Cust6223","No"
"Cust5915","No"
"Cust2487","No"
"Cust5011","No"
"Cust5085","No"
"Cust3609","Yes"
"Cust4356","No"
"Cust3874","No"
"Cust2383","No"
"Cust3960","Yes"
"Cust1242","No"
"Cust4522","Yes"
"Cust4314","No"
"Cust5492","No"
"Cust1670","No"
"Cust5508","Yes"
"Cust5475","No"
"Cust5630","No"
"Cust4323","No"
"Cust2794","No"
"Cust3487","No"
"Cust4752","Yes"
"Cust3490","Yes"
"Cust5887","Yes"
"Cust1688","Yes"
"Cust1330","No"
"Cust4767","No"
"Cust3854","Yes"
"Cust4389","No"
"Cust5414","No"
"Cust1871","Yes"
"Cust3751","No"
"Cust3297","No"
"Cust2928","No"
"Cust1384","No"
"Cust1505","Yes"
"Cust5389","No"
"Cust5567","Yes"
"Cust3237","No"
"Cust3145","No"
"Cust1703","Yes"
"Cust3394","No"
"Cust1504","No"
"Cust5143","Yes"
"Cust6360","No"
"Cust2682","No"
"Cust2531","No"
"Cust4683","Yes"
"Cust5404","No"
"Cust3047","No"
"Cust4005","No"
"Cust2808","No"
"Cust5514","No"
"Cust5795","No"
"Cust3879","No"
"Cust5533","Yes"
"Cust5917","Yes"
"Cust4605","No"
"Cust6485","No"
"Cust3723","No"
"Cust4642","Yes"
"Cust1356","No"
"Cust1342","Yes"
"Cust3561","No"
"Cust1373","No"
"Cust4340","No"
"Cust4995","No"
"Cust4329","No"
"Cust6375","No"
"Cust4262","No"
"Cust2982","Yes"
"Cust5848","Yes"
"Cust3155","No"
"Cust3883","No"
"Cust3156","Yes"
"Cust2521","No"
"Cust2491","No"
"Cust2373","No"
"Cust6434","No"
"Cust1940","No"
"Cust5216","Yes"
"Cust2174","No"
"Cust1405","No"
"Cust4977","No"
"Cust4563","Yes"
"Cust3910","No"
"Cust4125","No"
"Cust3582","No"
"Cust3768","No"
"Cust2515","No"
"Cust1741","No"
"Cust1239","No"
"Cust2326","No"
"Cust5683","No"
"Cust5613","No"
"Cust4119","No"
"Cust6380","No"
"Cust4974","No"
"Cust2715","Yes"
"Cust1365","No"
"Cust4495","No"
"Cust5644","No"
"Cust4094","No"
"Cust5483","No"
"Cust3464","No"
"Cust4926","No"
"Cust6319","No"
"Cust3382","No"
"Cust3643","Yes"
"Cust4681","No"
"Cust6230","Yes"
"Cust3613","No"
"Cust2919","Yes"
"Cust4353","No"
"Cust4758","Yes"
"Cust1589","Yes"
"Cust3514","Yes"
"Cust4410","No"
"Cust4613","No"
"Cust5886","No"
"Cust2360","No"
"Cust4934","No"
"Cust6453","No"
"Cust3619","Yes"
"Cust2539","No"
"Cust4770","No"
"Cust2105","Yes"
"Cust4184","No"
"Cust2298","Yes"
"Cust5593","No"
"Cust4492","No"
"Cust4577","No"
"Cust3775","No"
"Cust3058","No"
"Cust5285","No"
"Cust4421","No"
"Cust1774","Yes"
"Cust4597","No"
"Cust2337","Yes"
"Cust5182","No"
"Cust1767","No"
"Cust4279","No"
"Cust5733","No"
"Cust5363","No"
"Cust6138","Yes"
"Cust5198","No"
"Cust5435","No"
"Cust4763","Yes"
"Cust1279","No"
"Cust2361","No"
"Cust2310","No"
"Cust4731","No"
"Cust4949","Yes"
"Cust6022","No"
"Cust6085","Yes"
"Cust1937","Yes"
"Cust1966","No"
"Cust5879","No"
"Cust5197","Yes"
"Cust4820","Yes"
"Cust2329","No"
"Cust4871","Yes"
"Cust2008","No"
"Cust2984","No"
"Cust3782","No"
"Cust1903","No"
"Cust3577","No"
"Cust2366","Yes"
"Cust3281","No"
"Cust2459","Yes"
"Cust5245","No"
"Cust5003","Yes"
"Cust5409","No"
"Cust1755","No"
"Cust1269","Yes"
"Cust1873","Yes"
"Cust3349","No"
"Cust1227","No"
"Cust5230","No"
"Cust4027","No"
"Cust3502","No"
"Cust1577","No"
"Cust3614","No"
"Cust5599","No"
"Cust5669","No"
"Cust3367","No"
"Cust5551","No"
"Cust6128","No"
"Cust4861","Yes"
"Cust2991","Yes"
"Cust5822","Yes"
"Cust4775","No"
"Cust5181","No"
"Cust4191","Yes"
"Cust1835","No"
"Cust2243","No"
"Cust2978","Yes"
"Cust2469","No"
"Cust1201","No"
"Cust6320","No"
"Cust1644","No"
"Cust3229","Yes"
"Cust2275","Yes"
"Cust2871","Yes"
"Cust1786","No"
"Cust2691","No"
"Cust3711","No"
"Cust6240","No"
"Cust2400","No"
"Cust4254","Yes"
"Cust1499","Yes"
"Cust6106","No"
"Cust1307","Yes"
"Cust4079","Yes"
"Cust5058","No"
"Cust3611","No"
"Cust4433","No"
"Cust4839","No"
"Cust1687","No"
"Cust3728","No"
"Cust4545","No"
"Cust4203","No"
"Cust6350","No"
"Cust5063","Yes"
"Cust1282","No"
"Cust4417","Yes"
"Cust5646","Yes"
"Cust5771","No"
"Cust4264","No"
"Cust1387","No"
"Cust5443","No"
"Cust1519","No"
"Cust1355","Yes"
"Cust5319","No"
"Cust3147","No"
"Cust4297","No"
"Cust2990","No"
"Cust6409","No"
"Cust5698","No"
"Cust4196","Yes"
"Cust1511","No"
"Cust5119","No"
"Cust1994","No"
"Cust5596","No"
"Cust6064","No"
"Cust1965","Yes"
"Cust3308","No"
"Cust2695","No"
"Cust1410","No"
"Cust6241","No"
"Cust5433","Yes"
"Cust5671","No"
"Cust5132","No"
"Cust3303","No"
"Cust6034","Yes"
"Cust3694","No"
"Cust3122","No"
"Cust4118","No"
"Cust2869","No"
"Cust2155","Yes"
"Cust4210","Yes"
"Cust4593","No"
"Cust2162","No"
"Cust2876","Yes"
"Cust1878","No"
"Cust4910","Yes"
"Cust4551","Yes"
"Cust2093","No"
"Cust4146","No"
"Cust4997","No"
"Cust1959","Yes"
"Cust3027","Yes"
"Cust6182","No"
"Cust4858","No"
"Cust5046","No"
"Cust5080","Yes"
"Cust3253","No"
"Cust2815","No"
"Cust3468","No"
"Cust1566","No"
"Cust1548","No"
"Cust4646","No"
"Cust3648","Yes"
"Cust3977","No"
"Cust3003","Yes"
"Cust1581","No"
"Cust5687","Yes"
"Cust6050","Yes"
"Cust5978","No"
"Cust3539","No"
"Cust2896","Yes"
"Cust6146","Yes"
"Cust4790","Yes"
"Cust3187","No"
"Cust1217","No"
"Cust2416","No"
"Cust1462","No"
"Cust4235","No"
"Cust1845","No"
"Cust2112","No"
"Cust6093","Yes"
"Cust3990","Yes"
"Cust5876","No"
"Cust6388","No"
"Cust1223","No"
"Cust1605","Yes"
"Cust2266","No"
"Cust4333","No"
"Cust6346","No"
"Cust6464","No"
"Cust2748","No"
"Cust2573","No"
"Cust2855","No"
"Cust3681","No"
"Cust2962","Yes"
"Cust2933","Yes"
"Cust4408","No"
"Cust3064","No"
"Cust3406","No"
"Cust5561","No"
"Cust1328","No"
"Cust5770","Yes"
"Cust5984","No"
"Cust4677","No"
"Cust3771","No"
"Cust3311","No"
"Cust2543","No"
"Cust2692","No"
"Cust4168","No"
"Cust5555","Yes"
"Cust3107","Yes"
"Cust2239","No"
"Cust6400","No"
"Cust3886","Yes"
"Cust1311","No"
"Cust3594","No"
"Cust1894","No"
"Cust3008","No"
"Cust4897","No"
"Cust2244","No"
"Cust5215","Yes"
"Cust5610","No"
"Cust4316","No"
"Cust2825","No"
"Cust3243","No"
"Cust1662","Yes"
"Cust1874","No"
"Cust3315","No"
"Cust1203","No"
"Cust6371","No"
"Cust2429","No"
"Cust2574","Yes"
"Cust1625","Yes"
"Cust4507","No"
"Cust4153","No"
"Cust5711","No"
"Cust5738","No"
"Cust1985","Yes"
"Cust3901","No"
"Cust5196","No"
"Cust4058","No"
"Cust1849","No"
"Cust4509","No"
"Cust2638","Yes"
"Cust5138","No"
"Cust4202","No"
"Cust4617","No"
"Cust5210","No"
"Cust2973","No"
"Cust3274","No"
"Cust1669","No"
"Cust2778","No"
"Cust4692","Yes"
"Cust2068","No"
"Cust5375","No"
"Cust6137","Yes"
"Cust4463","No"
"Cust2530","No"
"Cust3742","Yes"
"Cust2063","No"
"Cust2814","Yes"
"Cust2730","No"
"Cust6402","No"
"Cust2045","No"
"Cust2141","No"
"Cust5699","No"
"Cust3057","Yes"
"Cust5914","No"
"Cust6321","No"
"Cust5535","Yes"
"Cust2582","No"
"Cust2269","No"
"Cust3104","Yes"
"Cust3512","No"
"Cust5442","No"
"Cust3284","No"
"Cust6235","No"
"Cust5310","No"
"Cust5453","No"
"Cust4682","No"
"Cust2800","No"
"Cust2612","No"
"Cust2779","No"
"Cust4136","No"
"Cust3969","No"
"Cust2085","No"
"Cust5408","No"
"Cust1632","No"
"Cust6362","Yes"
"Cust4762","No"
"Cust2603","No"
"Cust4103","Yes"
"Cust1775","No"
"Cust3301","No"
"Cust2605","No"
"Cust1304","Yes"
"Cust4678","Yes"
"Cust2026","No"
"Cust1600","No"
"Cust3783","No"
"Cust2069","No"
"Cust2743","Yes"
"Cust2321","No"
"Cust2049","No"
"Cust6067","No"
"Cust4873","No"
"Cust2014","No"
"Cust5692","Yes"
"Cust2549","No"
"Cust4723","Yes"
"Cust3066","Yes"
"Cust5716","No"
"Cust4056","No"
"Cust3421","No"
"Cust5075","No"
"Cust5043","No"
"Cust1368","No"
"Cust5755","Yes"
"Cust5398","No"
"Cust2194","No"
"Cust3814","No"
"Cust1482","No"
"Cust2579","Yes"
"Cust5259","No"
"Cust3396","No"
"Cust4104","No"
"Cust6361","No"
"Cust3329","Yes"
"Cust3279","No"
"Cust6340","No"
"Cust2439","No"
"Cust4424","No"
"Cust5231","No"
"Cust4951","No"
"Cust2758","No"
"Cust1376","No"
"Cust2859","Yes"
"Cust2018","No"
"Cust3583","No"
"Cust6197","No"
"Cust5383","No"
"Cust4940","No"
"Cust1485","Yes"
"Cust3700","No"
"Cust6249","No"
"Cust1673","Yes"
"Cust2774","Yes"
"Cust4920","No"
"Cust2985","No"
"Cust4686","No"
"Cust4453","Yes"
"Cust1316","No"
"Cust4694","No"
"Cust6080","No"
"Cust6149","Yes"
"Cust1552","No"
"Cust2200","Yes"
"Cust5257","Yes"
"Cust3755","Yes"
"Cust5424","No"
"Cust5901","Yes"
"Cust5186","No"
"Cust1512","No"
"Cust4257","No"
"Cust5129","No"
"Cust4619","No"
"Cust3833","No"
"Cust4654","No"
"Cust5127","No"
"Cust2223","No"
"Cust5830","No"
"Cust5126","No"
"Cust1836","No"
"Cust2701","No"
"Cust4420","No"
"Cust4019","Yes"
"Cust6247","No"
"Cust3268","Yes"
"Cust5111","Yes"
"Cust4269","No"
"Cust4241","No"
"Cust1952","Yes"
"Cust2116","Yes"
"Cust1810","No"
"Cust6291","No"
"Cust2017","Yes"
"Cust5811","Yes"
"Cust2756","No"
"Cust1800","No"
"Cust4161","No"
"Cust5452","No"
"Cust4036","Yes"
"Cust3845","No"
"Cust4529","No"
"Cust5015","No"
"Cust5306","No"
"Cust1819","Yes"
"Cust2907","No"
"Cust2628","No"
"Cust5977","No"
"Cust2231","No"
"Cust1931","No"
"Cust1335","Yes"
"Cust2081","No"
"Cust4437","No"
"Cust4198","No"
"Cust5472","Yes"
"Cust2059","No"
"Cust4733","Yes"
"Cust5160","No"
"Cust3018","No"
"Cust1962","Yes"
"Cust4324","No"
"Cust3897","No"
"Cust5225","No"
"Cust5565","No"
"Cust4538","Yes"
"Cust6462","No"
"Cust5097","No"
"Cust4398","No"
"Cust5614","No"
"Cust3859","No"
"Cust3209","No"
"Cust5359","No"
"Cust3207","No"
"Cust2242","No"
"Cust6055","No"
"Cust1665","Yes"
"Cust4878","No"
"Cust4703","No"
"Cust3254","No"
"Cust4555","No"
"Cust3898","No"
"Cust3795","Yes"
"Cust4662","No"
"Cust4178","No"
"Cust3418","No"
"Cust3331","No"
"Cust3273","No"
"Cust3703","No"
"Cust2860","Yes"
"Cust4229","No"
"Cust1993","No"
"Cust3649","No"
"Cust1898","No"
"Cust1495","No"
"Cust4745","No"
"Cust6343","No"
"Cust1484","No"
"Cust3073","No"
"Cust2056","No"
"Cust3948","No"
"Cust5588","No"
"Cust3205","No"
"Cust1314","No"
"Cust5842","No"
"Cust4052","No"
"Cust3809","No"
"Cust2358","No"
"Cust2355","No"
"Cust3007","No"
"Cust1259","Yes"
"Cust3599","No"
"Cust6121","Yes"
"Cust5710","No"
"Cust3077","No"
"Cust6295","No"
"Cust3001","No"
"Cust3132","No"
"Cust5102","No"
"Cust6006","No"
"Cust4038","No"
"Cust5745","No"
"Cust5884","No"
"Cust3190","No"
"Cust4809","Yes"
"Cust3310","Yes"
"Cust3290","Yes"
"Cust1982","No"
"Cust6104","No"
"Cust2462","No"
"Cust1784","No"
"Cust2770","No"
"Cust3885","Yes"
"Cust2271","Yes"
"Cust4573","No"
"Cust2078","No"
"Cust3521","No"
"Cust5845","Yes"
"Cust1256","No"
"Cust2046","No"
"Cust6057","Yes"
"Cust1602","No"
"Cust2713","Yes"
"Cust3950","No"
"Cust2430","No"
"Cust2525","Yes"
"Cust1215","No"
"Cust1561","No"
"Cust5619","No"
"Cust2510","No"
"Cust5109","No"
"Cust1968","No"
"Cust6113","No"
"Cust5006","No"
"Cust2645","Yes"
"Cust4821","No"
"Cust1315","No"
"Cust1724","Yes"
"Cust3174","No"
"Cust1804","No"
"Cust6010","Yes"
"Cust2349","No"
"Cust3305","No"
"Cust1436","No"
"Cust2526","Yes"
"Cust2313","No"
"Cust6031","No"
"Cust5779","No"
"Cust5973","No"
"Cust4819","No"
"Cust3941","No"
"Cust4384","No"
"Cust2456","No"
"Cust1447","Yes"
"Cust4212","No"
"Cust3136","No"
"Cust3092","Yes"
"Cust4520","No"
"Cust4083","No"
"Cust3612","Yes"
"Cust4193","Yes"
"Cust5056","No"
"Cust4173","No"
"Cust6217","No"
"Cust4321","No"
"Cust1770","No"
"Cust2367","No"
"Cust5241","No"
"Cust5193","No"
"Cust4526","No"
"Cust2685","No"
"Cust1743","No"
"Cust1594","Yes"
"Cust2489","No"
"Cust6177","No"
"Cust2449","Yes"
"Cust3659","No"
"Cust1533","No"
"Cust4419","No"
"Cust4048","Yes"
"Cust4899","No"
"Cust4434","No"
"Cust2252","No"
"Cust3441","No"
"Cust3121","No"
"Cust3429","No"
"Cust3943","No"
"Cust3202","No"
"Cust3695","No"
"Cust1426","No"
"Cust4135","No"
"Cust1624","Yes"
"Cust6167","No"
"Cust1747","No"
"Cust1327","Yes"
"Cust3194","No"
"Cust3370","No"
"Cust4850","No"
"Cust2568","No"
"Cust1422","No"
"Cust4188","Yes"
"Cust4093","Yes"
"Cust1396","No"
"Cust2836","Yes"
"Cust5515","No"
"Cust2697","No"
"Cust3536","No"
"Cust5427","No"
"Cust2032","No"
"Cust3219","No"
"Cust4265","No"
"Cust2988","No"
"Cust1212","No"
"Cust4217","Yes"
"Cust5161","No"
"Cust2571","No"
"Cust6076","Yes"
"Cust4134","No"
"Cust2250","No"
"Cust2766","Yes"
"Cust5816","No"
"Cust5882","No"
"Cust2294","No"
"Cust2995","No"
"Cust4460","Yes"
"Cust4268","Yes"
"Cust3995","Yes"
"Cust3005","No"
"Cust6117","Yes"
"Cust6477","No"
"Cust6327","No"
"Cust4251","Yes"
"Cust4603","No"
"Cust5645","No"
"Cust5739","No"
"Cust3541","No"
"Cust4070","No"
"Cust4064","Yes"
"Cust1890","No"
"Cust1401","No"
"Cust4062","No"
"Cust3600","No"
"Cust4584","No"
"Cust4200","No"
"Cust4500","Yes"
"Cust4288","Yes"
"Cust2811","No"
"Cust5018","No"
"Cust2673","No"
"Cust5495","No"
"Cust5750","No"
"Cust3070","Yes"
"Cust2567","No"
"Cust3508","No"
"Cust5395","No"
"Cust1235","Yes"
"Cust1723","Yes"
"Cust5865","No"
"Cust1869","Yes"
"Cust6033","No"
"Cust1813","No"
"Cust5796","No"
"Cust6169","No"
"Cust4378","No"
"Cust3557","No"
"Cust4874","No"
"Cust4413","No"
"Cust2812","Yes"
"Cust2304","No"
"Cust2108","No"
"Cust2238","No"
"Cust3526","Yes"
"Cust3032","No"
"Cust5794","No"
"Cust6264","No"
"Cust3110","Yes"
"Cust6122","No"
"Cust6381","No"
"Cust6054","No"
"Cust4190","Yes"
"Cust4494","No"
"Cust6040","No"
"Cust2740","No"
"Cust3135","Yes"
"Cust5727","No"
"Cust5623","No"
"Cust3397","No"
"Cust5016","No"
"Cust4785","No"
"Cust5350","No"
"Cust3339","Yes"
"Cust3603","No"
"Cust3890","No"
"Cust2234","Yes"
"Cust2197","No"
"Cust5070","No"
"Cust5869","No"
"Cust5501","No"
"Cust1382","No"
"Cust4282","No"
"Cust3372","No"
"Cust4900","Yes"
"Cust3346","No"
"Cust3698","No"
"Cust6416","No"
"Cust5847","No"
"Cust4634","No"
"Cust3353","No"
"Cust5309","No"
"Cust4881","No"
"Cust6259","No"
"Cust4283","No"
"Cust3048","No"
"Cust5881","No"
"Cust2542","No"
"Cust4653","No"
"Cust4600","No"
"Cust4110","No"
"Cust5019","No"
"Cust3409","Yes"
"Cust1361","No"
"Cust6379","No"
"Cust2957","No"
"Cust1347","No"
"Cust3664","Yes"
"Cust3465","Yes"
"Cust2927","Yes"
"Cust6184","No"
"Cust3244","No"
"Cust6141","Yes"
"Cust4341","No"
"Cust2486","No"
"Cust5293","Yes"
"Cust4272","No"
"Cust4842","No"
"Cust2392","No"
"Cust3084","No"
"Cust4957","No"
"Cust3141","Yes"
"Cust4464","No"
"Cust3602","No"
"Cust1562","No"
"Cust5040","No"
"Cust2657","No"
"Cust3924","No"
"Cust1460","No"
"Cust3902","No"
"Cust1423","Yes"
"Cust1812","No"
"Cust5682","Yes"
"Cust5670","Yes"
"Cust3908","No"
"Cust1603","No"
"Cust5092","No"
"Cust6315","No"
"Cust1273","No"
"Cust1885","No"
"Cust1310","No"
"Cust2176","No"
"Cust4560","Yes"
"Cust2932","No"
"Cust3200","Yes"
"Cust4804","Yes"
"Cust4606","No"
"Cust2587","No"
"Cust5507","Yes"
"Cust3447","No"
"Cust4206","No"
"Cust2569","No"
"Cust2054","No"
"Cust4380","No"
"Cust3313","No"
"Cust3843","No"
"Cust3548","No"
"Cust5497","No"
"Cust2659","No"
"Cust3554","No"
"Cust2220","No"
"Cust4274","No"
"Cust3752","Yes"
"Cust5590","No"
"Cust1560","Yes"
"Cust4756","No"
"Cust5572","No"
"Cust3918","No"
"Cust3149","No"
"Cust5751","No"
"Cust3326","Yes"
"Cust3532","No"
"Cust1666","No"
"Cust5133","No"
"Cust4256","No"
"Cust3920","No"
"Cust4057","No"
"Cust5064","Yes"
"Cust5211","No"
"Cust3049","No"
"Cust2336","No"
"Cust3246","Yes"
"Cust3766","No"
"Cust3044","Yes"
"Cust4816","No"
"Cust5116","No"
"Cust1427","No"
"Cust1490","No"
"Cust3196","Yes"
"Cust1420","Yes"
"Cust6329","No"
"Cust4524","Yes"
"Cust5088","No"
"Cust4572","No"
"Cust3913","Yes"
"Cust2389","Yes"
"Cust2452","No"
"Cust1338","No"
"Cust2564","No"
"Cust4138","No"
"Cust3300","No"
"Cust2681","No"
"Cust1348","No"
"Cust4179","Yes"
"Cust1969","No"
"Cust4604","No"
"Cust3856","Yes"
"Cust4982","No"
"Cust5995","No"
"Cust4445","No"
"Cust5781","No"
"Cust1748","Yes"
"Cust4266","No"
"Cust1870","No"
"Cust1945","No"
"Cust2219","No"
"Cust3621","Yes"
"Cust4132","No"
"Cust1292","No"
"Cust1554","No"
"Cust2232","No"
"Cust2427","Yes"
"Cust6012","No"
"Cust5987","No"
"Cust2724","Yes"
"Cust1375","No"
"Cust3601","Yes"
"Cust5059","No"
"Cust2614","No"
"Cust1735","No"
"Cust1588","Yes"
"Cust3581","No"
"Cust2592","No"
"Cust5821","Yes"
"Cust6357","No"
"Cust3283","No"
"Cust2679","No"
"Cust4167","No"
"Cust4033","Yes"
"Cust2120","No"
"Cust1264","Yes"
"Cust5792","No"
"Cust2946","Yes"
"Cust1404","No"
"Cust5464","No"
"Cust6450","No"
"Cust4039","No"
"Cust5324","No"
"Cust3730","Yes"
"Cust1455","Yes"
"Cust2837","No"
"Cust3050","No"
"Cust5274","No"
"Cust2699","No"
"Cust4205","No"
"Cust5172","No"
"Cust3568","Yes"
"Cust2330","No"
"Cust5400","No"
"Cust5510","No"
"Cust3419","No"
"Cust2851","No"
"Cust3873","No"
"Cust4962","No"
"Cust3933","Yes"
"Cust1738","No"
"Cust6488","No"
"Cust2983","Yes"
"Cust3128","No"
"Cust3282","Yes"
"Cust1752","No"
"Cust4549","No"
"Cust2694","No"
"Cust5896","No"
"Cust5023","No"
"Cust2267","Yes"
"Cust2163","No"
"Cust6180","No"
"Cust3109","No"
"Cust3998","No"
"Cust5703","No"
"Cust5034","Yes"
"Cust2027","No"
"Cust3678","No"
"Cust1507","No"
"Cust3449","No"
"Cust1707","No"
"Cust5166","Yes"
"Cust3837","No"
"Cust3758","No"
"Cust4550","No"
"Cust1599","Yes"
"Cust3930","Yes"
"Cust5323","No"
"Cust5008","No"
"Cust3036","Yes"
"Cust2433","No"
"Cust1865","No"
"Cust6395","Yes"
"Cust2845","No"
"Cust2490","No"
"Cust6004","No"
"Cust1911","No"
"Cust1881","No"
"Cust6433","Yes"
